,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
0.0,0.7138765091237452,-0.18838254471361537,-0.45253775351402303,0.45947398092832664,-0.012841347171775618,-0.030430397305812838,0.6178465895124183,-0.4755867930531708
0.00390625,0.7062852925251843,0.5113024726535347,-0.05100299595592228,1.3514179305569094,1.2215782500754788,1.2479326348762396,0.5261605518000056,1.043872941056271
0.0078125,0.7795476966373952,1.0586592333923315,0.04609495117440843,0.3699239796387074,1.2606001506050701,0.17103860345700372,0.9362760899077626,1.2785012026807259
0.01171875,-0.6152423954420277,0.3190021203607011,0.6042310577278824,-0.6628659830712162,-0.3972961570713466,1.601847214968887,0.7543269041670442,0.9683529022773618
0.015625,-0.842328851226946,0.011989948122118732,0.8931810048441694,-0.03215380059526726,0.09630751614068828,0.8323057807238785,0.3109869320831008,0.47140501807904184
0.01953125,0.02251836355772385,-0.6332134848280493,-0.3670848553336537,-0.9956377926567908,-0.40981287195653004,0.27684094826243233,-1.41671431585328,0.08492086905953156
0.0234375,-0.24399297651442384,-1.0609607081789234,-1.3086886740369539,-0.2067671183774613,-1.346231250314363,-0.03591674857669712,-0.4149348854383508,0.9498337555328655
0.02734375,-0.4257569963219682,-0.2818356975783709,-0.6200086691357634,0.292506229049232,0.4112040766304766,-1.3210511489845311,-0.17597686144973634,-0.7838295911609408
0.03125,1.29224218273485,-0.630445788772137,-1.2035974760992272,-0.26931810273047124,-0.03941052106753917,-1.2740573212306132,-1.2059876442797202,-0.30995647527680603
0.03515625,0.5237378730563216,-0.0012692100206912887,-1.2247983642746432,0.7551054975592757,1.21339205943465,-0.9259390459072155,-1.1753597100427864,-0.21801019584706738
0.0390625,-0.5504991844616077,1.663408620732167,0.4805012697634175,1.2748801704169364,0.16137404711192288,-0.03941026975854134,-0.737077744939475,-0.9174148309424547
0.04296875,-0.16196947309825352,0.4774571505437133,-0.07275883847216291,0.45997950695699974,0.73023180774257,-0.7154671794105838,0.6835864801227807,-0.6574707353748757
0.046875,-1.345540508553855,0.792676540589521,0.9246916609958659,-1.2743915532190488,0.10864198948794435,0.2837299963390744,1.9424159782648236,0.21666994483335486
0.05078125,-0.8811068638214136,0.5336289663994033,1.3969561827325712,-1.7681304885559173,-1.7546293031906057,1.685009758765698,0.2529773476748237,0.9437227772786156
0.0546875,0.07393810981382344,-0.4686467895313749,0.6598573022813877,-0.3672642733699603,-0.6318097720592765,0.2535069922537623,-0.24160858163368115,0.9690308328823631
0.05859375,0.7492073510423912,-1.0807147311314178,0.7125052122530444,-0.3765171071118271,2.00071141294965,0.04927947445925407,-0.34309895600288365,0.7650046689827154
0.0625,-0.04760218559053599,-0.8851392853055224,0.0829549085373632,0.6461709735332695,0.8484832418285722,1.0311920306620088,-1.5914856498441408,0.7348546775469228
0.06640625,0.7081929171116884,-0.8188420291369447,-1.0052330725464547,0.6752058381743813,-0.22029731526231244,-0.22611024912689995,-1.2769946202921476,1.1044057969649672
0.0703125,-1.7414337853126998,-0.05472717247585235,-0.9395298871000879,0.6370936704992622,-0.47352584891791805,-1.180557945778004,-1.2234397007239428,0.2423398567882021
0.07421875,-0.36872903225831544,0.8636177963034266,-1.1904634175054152,-0.48554490842917997,-0.5732606654936279,-0.9495869759537539,-0.5950284843989481,-0.2567695448227808
0.078125,-0.2559862391900153,0.07921446288465961,0.09845383314568247,-1.053156674583153,-0.7629190732251926,-0.060574590492971314,0.21896814967583056,-0.8272903055813505
0.08203125,0.623147739169988,1.6876547263152109,0.42643835569096894,-1.6454149523273653,-0.07174058758326357,-1.3261930292731967,0.23697254332393491,-1.8189760885764241
0.0859375,0.7671259991693001,0.06806371907756081,1.1191058738277986,0.5362720598143684,0.1940738147061215,-0.9418351082267804,1.2438319428092472,-0.35115261024521005
0.08984375,0.7072969121427493,-0.45773259617141004,1.3406423911294705,-0.5942356045089483,0.5185423470680346,0.17872718965538226,1.453898521608278,0.30946661060048086
0.09375,0.05246325566693546,-1.078846495277486,0.12364682708376329,0.3090936820545761,-0.11186715681395859,-0.04837997637113289,0.3941280533967145,0.1554704517801368
0.09765625,-0.8704841040514077,-0.9450675122913152,-0.2600225138400599,0.7628658357447016,-0.0058269973129989605,0.9683353510210109,-0.09338159795235335,1.6099674898641
0.1015625,-0.8275881037716165,-1.0143494438392038,-0.1547456288284525,-0.2535252462059133,-1.6045666250992463,0.6923684712932636,-0.6580933379089378,1.3059307858352776
0.10546875,-1.1802509705854052,0.023436930548878215,-1.0569357202127372,-0.4901579528697031,-0.14325158347997569,1.2541005601364594,-1.5388504549292386,0.5639498999478201
0.109375,1.1206265047697617,1.4847313623570915,-0.3953078965783694,-0.15720047220980982,-0.7869897352867267,1.0498966666873941,-0.5855756312121252,0.9689401342832952
0.11328125,1.5409576810540047,1.609324896738573,-0.03842393992469739,-0.4786923870202988,-0.3211981901956228,-0.012253901454767221,-0.5584698985128459,0.15268961402997122
0.1171875,0.6308271851915684,1.244720216177083,-0.15287371068569394,0.49701185151343974,1.7197165480140897,-1.1581503639348907,0.7523047943729841,0.5865421859688995
0.12109375,0.05898128316676259,0.8715747147162778,0.25521790463598404,0.7903816776471425,0.3682837230579231,-1.0688156980433856,0.24487268542441443,-1.119497624763817
0.125,-1.1488195708964881,-1.06756524708103,0.7043300987299774,0.7275478606819968,-0.6692114365273047,-0.39577133482785487,-0.04249952614126973,-0.6435345589177219
0.12890625,-1.7867776310946666,-0.9596886307490209,0.37075278106293463,-0.03894729178742934,-2.166233438275221,-2.332464648740204,1.0388014601338722,-0.981094512635168
0.1328125,0.07913014394825202,-0.6165916054992422,0.451286745342363,0.17954117634538436,-0.8143931881360364,-0.7233202714767436,0.5834331808448027,-2.0935563404204873
0.13671875,0.7025479363365758,-0.3643886236094608,1.1117872231491568,-0.9078546274804078,0.4970204772980295,-0.4854907216473022,0.11159231246426868,-1.2007649328483652
0.140625,0.2846873912687372,0.2475000548198473,-0.9043961928360754,-1.2070428132508724,0.43623714135713515,1.8221234692533683,-0.444291991982503,-0.3176456162526877
0.14453125,1.0971019200366083,-0.28367326758179123,-1.599259208091353,-0.6233115543423373,1.2727728604112374,-0.22177519688109204,-0.5702541794376184,0.6434182967065126
0.1484375,-0.2787310501546229,1.4128086671981306,-0.8886375911753269,-0.5742909471535409,0.9558975157240148,1.8067883117060926,-1.3861468999595858,1.4240364236762844
0.15234375,-0.8447296655879422,0.0989677987919304,-0.7225069473109971,0.19450379647860294,-0.32372626002045624,1.2847249178151912,-0.7941940091453392,0.9942308499238147
