,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
0.0,0.284335785366491,1.0333291877390043,0.5828667757526099,-0.7460771421345557,-1.1182709214733957,-0.20902006944219684,1.0387256089286867,-0.5154286131236152
0.00390625,0.22538672531471332,0.0027330709654745378,-0.08186255095399683,0.22533544502883962,-0.7438140845721125,-0.05913830100346007,1.1853545387828572,-0.042797210342512354
0.0078125,0.13476834672865648,0.4746351823553133,0.5227401968405823,0.8300293801569865,0.36068556651572115,0.3983059345442577,-0.26531907830542784,0.13330735023434956
0.01171875,0.025412914700065403,0.01474277642550964,-0.3272055608991369,0.02867980318651997,0.24987294523179704,0.8372415761530116,-0.5977383328468653,0.5848810343112726
0.015625,1.3607779676418896,1.13831335286096,0.455700796387938,1.2399786162931523,0.8654174539050377,-0.07124269362569469,0.5256144315721744,1.067038298014407
0.01953125,0.6320602402839878,1.4875675741454586,1.6643545033932616,0.5457294777690925,1.4237790610558636,1.2568900209039773,1.3959147058685262,0.15322831039269158
0.0234375,0.8812890899353166,0.36965568413122857,0.7191505558672358,0.6298608071703166,0.4934295516081446,1.298573458501758,1.2379030299060507,1.3618964312624993
0.02734375,0.638456044559385,1.4969444437376493,1.725992557534437,0.9525302243265448,0.5519841033873322,0.9068901606449111,0.6307207284640577,0.3416574429211016
0.03125,0.6333423568404339,0.32374403890234393,0.8245193682671377,0.8971967603667115,0.2661473631512522,1.2172773453178225,1.3969592407052585,0.7194678973652686
0.03515625,0.8962437233346873,0.4196115261994513,0.7752158320881819,1.3353546377137904,-0.23363443687314644,0.8295234806701417,0.8491017745996058,1.3350880453619054
0.0390625,0.2489032337190139,1.4280176185368458,0.365651433769029,1.4238334945873907,1.5505937490376391,1.0896554540324097,1.5492282981807515,1.156923762277242
0.04296875,0.40313153005078955,1.2172130339874982,1.4574389930298188,2.0113415660067555,1.5154395882780543,0.41876713165470303,1.5841539360830112,1.2962484546238404
0.046875,0.526637695257569,0.46567671551259476,0.9726359659167171,1.0747059618203458,0.8303200682330218,1.3279498243022871,1.0447066093245596,1.3133066811802914
0.05078125,1.220173341794988,1.5992804156285048,1.1045615619221352,1.3581823541391302,0.6970446797717994,1.7079449251378385,0.8098698217804137,1.1796939585758421
0.0546875,0.6973896036228043,0.8501508694550615,1.697457654682474,1.4946911983624738,0.40701072857894827,-0.2745441464697984,0.7834436816493768,1.2860928200555728
0.05859375,0.8930833346954543,0.35057723922140915,0.2770260459662127,1.5079459869682081,0.6830894474904768,0.9035100023295368,0.7259608449142247,1.1837284117868205
0.0625,0.30021934829912944,0.5651939542730958,0.29298849982668496,1.0061438549399024,1.477953673682067,0.2941446705197788,1.2297962957190924,0.9444302060718782
0.06640625,0.04195494726539447,0.028423476610165976,0.7223053920642487,0.6432276487789141,0.628846200922601,1.1115483859791395,1.2750878133839958,0.9169584255989184
0.0703125,0.19197385057016667,0.9468101488683085,0.08335130632811244,0.30703727705002526,0.8026259973788458,1.0478489539488876,0.8691738667458574,-0.06961790479178842
0.07421875,0.13002186638516824,-0.0501899470351683,0.023566845726969043,0.5046258666663277,2.12138955106711,-0.25669364156204755,1.5782100176036056,0.04160134024639839
0.078125,0.7829966562238309,-0.14359300972404906,1.1174204681259794,-0.914051253635337,1.055407663720134,0.41235802888542983,0.9015053226507929,0.21839983360566628
