,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
0.0,0.3959062390833026,0.24982768862575078,0.2709729146714445,0.13071925609838958,0.6054255039105821,0.7924455411971677,-0.6570353163730255,-0.3804572230406702
0.00390625,0.5252175188083164,0.14933136974708394,0.6446624916242718,1.146921322014778,0.011428259538253549,0.281411539686382,-0.39266897122888644,-0.6830694943627982
0.0078125,0.3083144178422654,-0.06338829242061378,0.38105308216463574,-0.06508966857589288,0.023255308837252325,1.3272726936370753,0.911037933616197,0.766575335788227
0.01171875,0.4964902125012679,-0.019468594081975488,1.4125276903768726,0.32342841035316294,-0.14149121164329903,0.6494435292841485,0.612470719588901,0.6809863066379553
0.015625,1.277657286448853,-0.2401821078468393,-0.963442591836089,0.10881838577868358,1.4160531407738266,0.951907555470725,1.402553765215227,0.7329434373345098
0.01953125,0.5671821154682357,0.5872500959839161,1.3798156705743923,1.0202347542537815,-0.17434030643126724,0.911796828331732,1.0078778064314402,0.23725410309040007
0.0234375,0.8964158209399656,0.052057503418294404,-0.405128266653095,0.9534896895144694,0.7311508351646683,1.1425601501245892,0.7167964539867385,0.3879623623200479
0.02734375,1.2920244290451521,1.5329712722357667,0.42957197630906657,0.8672423756532072,0.11165648878695256,0.9581062653171273,1.1522409337317123,0.4692253225735137
0.03125,0.951465661014642,1.1077309442677818,1.0661931047342181,1.0959214252656544,1.1551031433069217,0.9700197284434471,1.1382925171024203,0.6995219820239256
0.03515625,0.8298771447318178,0.7761318375044151,0.7329297223488969,0.6635739493056679,0.9301741949345845,0.4557504015663901,0.8203843459130546,1.4934912873301416
0.0390625,1.842389730125169,1.2669218610775135,0.35332534388090264,0.6920589703013464,0.9126565021933889,0.8540959592785655,1.6385167220854913,1.0088057387464366
0.04296875,0.21627383821927326,1.6321511530160207,0.156568752687389,1.4035281968225564,1.145062132855798,0.9527156062663027,2.0537254760081485,1.4461254094651848
0.046875,0.16701152599991498,0.885448479909311,0.7128919985855962,1.8270968344497893,1.2843864923287032,-0.14621703590930335,1.229446396786086,0.44006768974670435
0.05078125,0.8785468397239262,1.4792882188365493,1.111731129277172,0.6510065439547701,1.125284636966721,1.5460418890303742,1.0682187748093606,0.14560118461489735
0.0546875,1.0798648372108048,0.842023905722848,0.533402275758474,0.837924178950781,0.43671572701383854,1.489505449468116,2.0911181278930964,0.7797693766429244
0.05859375,-0.0019941960429923355,0.6260709060205882,0.09504360727633979,0.0056563378603089465,0.6379318442898656,1.2886142398288132,2.085741115575616,0.7900255260010967
0.0625,0.3198551762350184,0.7371177304543969,0.5550144821654457,0.46447960355088325,2.068629028260907,0.862864689761236,1.1291914917308254,-0.3940789865510447
0.06640625,0.8809944405982837,0.6532278577779332,0.056782089783731865,0.6498142403981614,1.1930553347473625,0.9765083347238682,1.0854192336652309,-0.019113358173445394
0.0703125,0.20762655234879213,0.20994860801531856,0.5156405281383021,0.7016533609043338,1.0652758785683893,0.05892175055238147,1.9723272071418452,-0.04873508939088185
0.07421875,0.022845846660610847,0.5135462696836717,0.12263758390092866,0.5518013962300106,1.4941608525846455,1.228974306398541,0.7216238042601497,-1.0009648856934732
0.078125,0.5833042578674843,0.6194333922838909,-0.4587058203464018,0.09441287509125158,1.1766605050562682,0.29011582223331644,1.0379766506923753,0.012036257865335798
0.08203125,0.9123530529483578,0.46914389797669553,-0.7148401281756454,0.05935391897059302,0.5083525069400108,0.5424812995492337,1.0082925701682743,-0.13356290040560748
0.0859375,-0.7396546797100488,0.3803721408057054,-0.1162992891569796,-0.119102529111413,0.8515213324427684,1.0818567907500969,1.1468502631856583,-1.038927996232998
0.08984375,0.049949726782901965,-0.06039187544823721,-1.421170154249671,-0.01529583784861277,1.1205392466094501,1.1041722680866992,0.9484217197493827,-0.3691375302387194
0.09375,-1.0224230841676087,-0.5351653841332819,-0.007174029949752929,-0.08814256962566769,0.5091243754245798,0.8241164228780835,-0.1134347580726045,-2.358467896512745
0.09765625,-0.9443646882933534,-0.03878037068976711,-0.833136260547141,-0.3574728606680236,1.243441056007836,-1.2653369312843048,-0.45854365270634023,-0.812258227242356
0.1015625,-0.6607437634724045,-0.9060890657062253,-0.8027903805061591,-1.6888529909298973,0.008734484752643323,0.4665249947474697,0.6178091387154379,-0.6469938278244958
0.10546875,-1.0834259796705865,-0.12982461804515477,-1.0455580977748717,-1.4860854207357308,0.7964255098091688,0.37251963933252163,-0.023689282810739454,-0.6326692871490138
0.109375,-0.6754596399732106,0.011824210673245794,-0.6256748167666252,-1.5184118823215704,-0.17317163191938267,0.7825466419445863,-0.7480894194597933,-1.1272269221665612
0.11328125,-0.251571808799798,0.11896762727135424,-0.7584408577908712,-0.6246032327159676,-0.5126092248793974,-0.5130186874022532,-0.5640923921495833,1.0243093963159564
0.1171875,-0.7221925528997652,-0.8481743964226509,-0.9587981422572209,-0.2640956447902406,-0.18239353467163205,-0.08067469196480063,-0.7753829402753555,-1.231293819943235
0.12109375,-0.8992635112197035,-0.4612159281739752,-1.1712360988139598,-0.6620026686522918,0.4390368987015462,-0.07535993349199605,-0.13833336828582254,-0.973014141713386
